ip.src,ip.dst,eth.addr,eth.dst,frame.time_relative,frame.time_delta
113778726,1703849533,143399532231651,143399532231651,30.426229,0.005316
3117631591,4236556907,37269363059863,37269363059863,30.426485,0.000256
2154501169,3117020677,44554415881532,44554415881532,30.42658,9.5e-05
1142258742,1388104791,83514216259081,83514216259081,30.42681,0.00023
804669276,301222493,96894503527091,96894503527091,30.42688,7e-05
2797725767,2077708919,275338513251251,275338513251251,30.42695,7e-05
3116165897,3591699993,161626085105745,161626085105745,30.427338,0.000388
1619383322,4209101336,224212362723678,224212362723678,30.428061,0.000723
549656399,2858265112,3971793064790,3971793064790,30.440833,0.012772
2926928219,2591567485,248194390018035,248194390018035,30.447309,0.006476
3470326366,377016698,201154732449740,201154732449740,30.448083,0.000774
3204293684,2284690780,114806708100851,114806708100851,30.450226,0.002143
2267119106,4038297946,72834734818553,72834734818553,30.450517,0.000291
86160659,790188153,105829421970687,105829421970687,30.450619,0.000102
4037979717,1874826616,194347006164365,194347006164365,30.458918,0.008299
560238446,1831961434,251852676937562,251852676937562,30.45922,0.000302
786274849,3580836445,229031367221917,229031367221917,30.459531,0.000311
234548595,4116492609,6244924168480,6244924168480,30.459876,0.000345
4017589884,1739807585,77308546430373,77308546430373,30.460455,0.000579
665495819,111955542,238382281424674,238382281424674,30.463857,0.003402
870045779,3792934259,233206649438648,233206649438648,30.475414,0.011557
1290062092,114663182,25688485798834,25688485798834,30.476238,0.000824
4253385320,3325747504,175441749311530,175441749311530,30.476501,0.000263
4000622115,1360494150,33245822584753,33245822584753,30.48529,0.008789
2702052473,3329868808,134784571082676,134784571082676,30.491276,0.005986
3417567042,2316597630,155645153481761,155645153481761,30.493308,0.002032
1706573569,3826440771,271155028075506,271155028075506,30.493411,0.000103
3734094637,3795009631,71628048739273,71628048739273,30.493511,0.0001
4122088252,2962080806,251624222316116,251624222316116,30.494057,0.000546
286292094,2154966312,30489656608024,30489656608024,30.495266,0.001209
796886031,926631238,97485038574752,97485038574752,30.495397,0.000131
3372232028,847217234,66848717939210,66848717939210,30.496926,0.001529
216288605,322893314,2398705992701,2398705992701,30.506315,0.009389
906892103,3957395735,207131458926376,207131458926376,30.506634,0.000319
3603864155,973052777,124238070393344,124238070393344,30.508653,0.002019
3534737687,3661590090,225791269741106,225791269741106,30.508757,0.000104
4107290234,552748331,258261523931631,258261523931631,30.508858,0.000101
574010638,707534171,92760598105476,92760598105476,30.514703,0.005845
483522384,2930482432,242974007524480,242974007524480,30.527437,0.012734
3845682760,3578369385,246807316630896,246807316630896,30.528133,0.000696
2505064790,3099094788,165488218167171,165488218167171,30.530238,0.002105
3694038621,2669827178,144385460791443,144385460791443,30.530875,0.000637
1758251118,1062628361,99084731959621,99084731959621,30.537996,0.007121
388327246,2664500505,10453082347765,10453082347765,30.538601,0.000605
2678828822,2204300092,183839185955427,183839185955427,30.540389,0.001788
1600170616,3438090027,110094226058157,110094226058157,30.540653,0.000264
1532661370,218715697,271458817433527,271458817433527,30.542004,0.001351
2363353143,1826584882,225622317848097,225622317848097,30.551597,0.009593
4290179673,2957511964,88959009101431,88959009101431,30.552963,0.001366
3434715431,1193801342,260362645843131,260362645843131,30.553757,0.000794
2339961701,443905536,155682049898996,155682049898996,30.554026,0.000269
1773662804,151714308,11351718853027,11351718853027,30.556002,0.001976
2476470081,538180918,92742890794207,92742890794207,30.557233,0.001231
925054019,3962510367,107439147531746,107439147531746,30.55819,0.000957
2944298027,894639650,224966818473989,224966818473989,30.562165,0.003975
2499746560,2909856847,29506224896985,29506224896985,30.570285,0.00812
844583457,3099937796,141433680030889,141433680030889,30.57319,0.002905
1106677324,4119238673,77000918629388,77000918629388,30.573433,0.000243
3160728624,2432375864,278154970678779,278154970678779,30.574873,0.00144
3452948812,225229426,240880695998990,240880695998990,30.575147,0.000274
2909302391,1807555666,45937041201003,45937041201003,30.579681,0.004534
1591845144,326023218,95699723182634,95699723182634,30.591234,0.011553
710898740,2043096671,189078889961068,189078889961068,30.591516,0.000282
4122968933,3027599159,7752705434567,7752705434567,30.591589,7.3e-05
3616182053,2788689022,79540150161412,79540150161412,30.591658,6.9e-05
379606078,3117050445,157693853095087,157693853095087,30.591729,7.1e-05
2883102318,2509782361,176852684725104,176852684725104,30.592114,0.000385
1086515030,1858284064,166269382449305,166269382449305,30.593554,0.00144
1359765051,2709758473,153808370608450,153808370608450,30.594079,0.000525
3088610097,3689641017,51762111855997,51762111855997,30.596146,0.002067
710404706,3048672257,129695734176456,129695734176456,30.598583,0.002437
3049856045,1488581699,8442127872885,8442127872885,30.599201,0.000618
3433024553,3219292282,8564387720461,8564387720461,30.599823,0.000622
3653903447,3872584830,207236636607971,207236636607971,30.604816,0.004993
3550883185,1280638057,165523194909729,165523194909729,30.606363,0.001547
2352953101,1734371183,171251524244327,171251524244327,30.606438,7.5e-05
3774941485,2306647560,193176911581454,193176911581454,30.606872,0.000434
114779656,1395824708,141336272696612,141336272696612,30.607528,0.000656
3360877689,2754141269,27391762685373,27391762685373,30.610482,0.002954
1609055515,929611048,93899603019773,93899603019773,30.614196,0.003714
682553903,2411908912,151644157792639,151644157792639,30.619681,0.005485
1874215984,465443708,90620303686501,90620303686501,30.620486,0.000805
668398860,1025304638,244313479155820,244313479155820,30.623994,0.003508
1403425592,1521488192,54984692490319,54984692490319,30.624306,0.000312
3883505489,3517358876,108784515843402,108784515843402,30.624863,0.000557
68151327,2813199978,141665475870953,141665475870953,30.632361,0.007498
3331754610,1937775938,36122974088471,36122974088471,30.632679,0.000318
2548868434,4006244640,8048136338524,8048136338524,30.634472,0.001793
3352448068,237388067,11095393928521,11095393928521,30.636103,0.001631
1206255661,717016167,110111191579203,110111191579203,30.636398,0.000295
1126464296,440981769,144427724546165,144427724546165,30.64358,0.007182
3893657182,3008548973,260032405527391,260032405527391,30.647252,0.003672
3832964169,3371910705,140828857398736,140828857398736,30.648446,0.001194
3414639628,3932408125,183890334796279,183890334796279,30.648696,0.00025
3240506380,1893924889,150420529519642,150420529519642,30.649356,0.00066
3715199591,3202070104,240124408353171,240124408353171,30.652725,0.003369
805746000,3592239390,12742967764488,12742967764488,30.657409,0.004684
2492355374,1274069326,151498751367176,151498751367176,30.657653,0.000244
3499014425,4021259784,20057969250563,20057969250563,30.657938,0.000285
1897373994,1612279632,52861291461658,52861291461658,30.658011,7.3e-05
177310720,990782297,184167378353968,184167378353968,30.658082,7.1e-05
3726638706,268921920,69787617485516,69787617485516,30.658152,7e-05
2375569446,2276790866,24869759048465,24869759048465,30.658223,7.1e-05
3007822336,612879384,29644922850248,29644922850248,30.658599,0.000376
2893626230,2204939108,181748880188641,181748880188641,30.659097,0.000498
1910813511,1006767162,192868645072197,192868645072197,30.659607,0.00051
4243641671,745421619,133206283306554,133206283306554,30.666271,0.006664
2156935532,2504843351,257090910250582,257090910250582,30.666641,0.00037
3425223734,2847619919,61398822899068,61398822899068,30.667477,0.000836
2400769792,286445345,23235661471431,23235661471431,30.669337,0.00186
1110101088,1360782910,229294015165497,229294015165497,30.673727,0.00439
663198835,3655320080,15083897446229,15083897446229,30.674009,0.000282
1038006388,4274749502,122817429188793,122817429188793,30.675356,0.001347
3365580578,832909860,263308980773210,263308980773210,30.676431,0.001075
143918388,3096652826,159483144050084,159483144050084,30.677038,0.000607
2205748575,3333778267,151559504061099,151559504061099,30.682871,0.005833
648531581,2559877473,229771912848909,229771912848909,30.683208,0.000337
3376165388,3267564106,204711245830721,204711245830721,30.688726,0.005518
1048679451,2401001260,12796071595214,12796071595214,30.689014,0.000288
1184448338,21443412,241477629703616,241477629703616,30.689307,0.000293
300270432,901953140,119320707887195,119320707887195,30.690483,0.001176
1389208869,2659618598,105578802900214,105578802900214,30.691308,0.000825
1843862882,73846065,209785754477684,209785754477684,30.691653,0.000345
393962320,1420547619,74517989013303,74517989013303,30.697821,0.006168
3838138172,1448642626,4998840485220,4998840485220,30.706999,0.009178
643217162,3703396390,122965891272380,122965891272380,30.713055,0.006056
4185093234,4116288272,243946345244799,243946345244799,30.715578,0.002523
2555731970,1522057512,130783522862208,130783522862208,30.721202,0.005624
2710168422,730731847,4640145697686,4640145697686,30.721523,0.000321
2970386479,4171873354,280604312089875,280604312089875,30.723188,0.001665
2300755583,4162287952,105287236089661,105287236089661,30.72348,0.000292
4177023339,309129081,125215662352186,125215662352186,30.723582,0.000102
4219832108,2155731280,226981927044044,226981927044044,30.724994,0.001412
1059204435,674263071,174881171815773,174881171815773,30.733853,0.008859
1761834249,1849820680,130058926441419,130058926441419,30.7342,0.000347
1583170135,3891811381,259977810283652,259977810283652,30.734505,0.000305
942818647,1406390789,22753213327406,22753213327406,30.735412,0.000907
57224741,1104906255,238418248737230,238418248737230,30.736365,0.000953
3516215143,4292572162,177563379669911,177563379669911,30.738902,0.002537
653026328,2116883244,78047295628510,78047295628510,30.745324,0.006422
2466038882,726213933,44946665499499,44946665499499,30.746822,0.001498
3151071767,1846431045,173139214383075,173139214383075,30.753014,0.006192
2599852038,3698018821,200660426196259,200660426196259,30.75675,0.003736
1558740741,3767730179,86411439017794,86411439017794,30.760083,0.003333
2673789773,304645377,96031079993849,96031079993849,30.765362,0.005279
1938569283,835075909,166918103165425,166918103165425,30.775085,0.009723
476681076,2450996527,59578664984746,59578664984746,30.777485,0.0024
154911339,1508905557,205133124700485,205133124700485,30.78386,0.006375
3175513444,1702576968,267104184289393,267104184289393,30.785946,0.002086
1382600517,1206612043,47841059159998,47841059159998,30.809473,0.023527
1986171701,2485674556,152753184764760,152753184764760,30.822939,0.013466
4177783081,1755022107,188377369935426,188377369935426,30.829331,0.006392
2257665111,2587695627,80080911273538,80080911273538,30.837074,0.007743
3354031462,388464649,177867150552508,177867150552508,30.841593,0.004519
532193553,1031909986,75307037536077,75307037536077,30.843095,0.001502
3198181145,3736353320,95812102130690,95812102130690,30.849124,0.006029
2406878479,1081499222,133641807036561,133641807036561,30.854384,0.00526
1612154932,416171644,272771853189463,272771853189463,30.855526,0.001142
2377366864,3838919978,41995755105294,41995755105294,30.865357,0.009831
324496738,2377117013,279520234341709,279520234341709,30.865891,0.000534
2611860854,3920794989,151299034779766,151299034779766,30.866333,0.000442
1574807356,1590714641,229920944974699,229920944974699,30.877569,0.011236
1655706144,85859674,266935161280188,266935161280188,30.878849,0.00128
1053884174,3542637111,62103150956181,62103150956181,30.892887,0.014038
3058737923,1683229304,8209330559064,8209330559064,30.893184,0.000297
131203193,1563618315,276535117034257,276535117034257,30.893691,0.000507
1979511554,691688459,257738109936694,257738109936694,30.894325,0.000634
3234309488,3290703471,15206372340238,15206372340238,30.895575,0.00125
2802578983,363478109,16321872148555,16321872148555,30.896416,0.000841
2178135410,876835672,210309504909984,210309504909984,30.902276,0.00586
52204832,51797069,72905834396275,72905834396275,30.902823,0.000547
1588468560,229717628,112859934939905,112859934939905,30.908509,0.005686
83523914,3743941962,103720496373462,103720496373462,30.909099,0.00059
1125142375,3567636231,230387320562208,230387320562208,30.910633,0.001534
325121324,404095605,204955405572943,204955405572943,30.915468,0.004835
2269154659,959305250,58494708890976,58494708890976,30.921785,0.006317
2431059752,2708821801,103788023302986,103788023302986,30.922338,0.000553
2894811704,778834794,29738860877817,29738860877817,30.925279,0.002941
846664457,3034193198,50141868983988,50141868983988,30.929436,0.004157
57586773,2001534000,253321265290782,253321265290782,30.940343,0.010907
947905654,1604766060,196926250445763,196926250445763,30.940643,0.0003
4068856106,296116480,245389977933174,245389977933174,30.941296,0.000653
2475432706,2048491073,130480190724257,130480190724257,30.941369,7.3e-05
3505384548,2415438377,96180527887861,96180527887861,30.944793,0.003424
4266752082,2116577634,154629949603098,154629949603098,30.954969,0.010176
787867934,4004142351,99086003679577,99086003679577,30.956297,0.001328
309838123,2950670161,246220717874061,246220717874061,30.956406,0.000109
2978110764,1696977785,113057936669923,113057936669923,30.956636,0.00023
2907851787,2892009812,137901320300502,137901320300502,30.956707,7.1e-05
3963850515,98758404,267637369669178,267637369669178,30.956777,7e-05
3095135747,2962542393,280450393043534,280450393043534,30.956847,7e-05
532009483,4028682610,74554263694909,74554263694909,30.960667,0.00382
2783293783,3938958899,279839384833069,279839384833069,30.962225,0.001558
3951128868,412635435,105670341314003,105670341314003,30.977662,0.015437
2824510512,765875301,16430420020859,16430420020859,30.978502,0.00084
2582381320,1575042324,203390512311036,203390512311036,30.995359,0.016857
1534856745,1739320397,136517601801076,136517601801076,30.995902,0.000543
150316889,1167589418,172887004234866,172887004234866,31.005028,0.009126
788082204,1097063475,184128874739914,184128874739914,31.017216,0.012188
3478595693,4235818588,178109730207068,178109730207068,31.018056,0.00084
1534738493,3539575563,222122759798940,222122759798940,31.018365,0.000309
3322748467,4097857036,218008906650035,218008906650035,31.020365,0.002
3220614729,171400265,65829825439121,65829825439121,31.020755,0.00039
324888354,1601376015,4371443163440,4371443163440,31.025601,0.004846
2043640364,4011765552,45155432114869,45155432114869,31.026379,0.000778
2801087053,1910973723,196745846946924,196745846946924,31.028714,0.002335
437514542,2301200674,129519587491706,129519587491706,31.040272,0.011558
1436329025,2566995064,35402363383071,35402363383071,31.041822,0.00155
2694586433,2095493197,236328377649281,236328377649281,31.042731,0.000909
1465889834,889450092,29622326335361,29622326335361,31.044178,0.001447
2642462742,2055834740,41703716330042,41703716330042,31.053505,0.009327
292932649,900495383,162793627477687,162793627477687,31.055945,0.00244
371708700,1800740622,23048579432940,23048579432940,31.057634,0.001689
3194001153,624502299,149225904332072,149225904332072,31.058416,0.000782
1418174544,367818838,3812524579057,3812524579057,31.067278,0.008862
4060120591,1832363282,95729762007527,95729762007527,31.067986,0.000708
1996512268,4235074897,68232103849582,68232103849582,31.073691,0.005705
1168465966,3197991288,116646365053405,116646365053405,31.081226,0.007535
104345623,1951765603,143297529261778,143297529261778,31.081641,0.000415
4225589609,4216402966,145487051687726,145487051687726,31.081756,0.000115
3646808148,2713931831,101287945867238,101287945867238,31.082201,0.000445
4225160778,1312697423,79194838529151,79194838529151,31.083098,0.000897
3369547342,2161486889,147297149179792,147297149179792,31.084715,0.001617
1897934456,2311689811,193976669728000,193976669728000,31.086077,0.001362
1128775295,2935277179,195841653486378,195841653486378,31.095705,0.009628
1654028126,2991761194,257811591999511,257811591999511,31.097726,0.002021
2289991788,2110804506,13950659999085,13950659999085,31.110739,0.013013
1054284095,618522922,248030790617396,248030790617396,31.116808,0.006069
412451433,3261342023,106440721744516,106440721744516,31.122886,0.006078
4097037653,2723780367,29528271571591,29528271571591,31.124435,0.001549
494925161,1020563744,280360288070479,280360288070479,31.132208,0.007773
3939570467,2122566721,113173618795031,113173618795031,31.14318,0.010972
1352488569,822310656,67961971466760,67961971466760,31.153182,0.010002
2120979465,4200980089,243983805548505,243983805548505,31.153641,0.000459
495748697,816919109,77924097212658,77924097212658,31.154126,0.000485
1431157043,3692033831,153324429922944,153324429922944,31.159482,0.005356
553258011,722571557,190928410881451,190928410881451,31.164832,0.00535
2189514527,2234257664,115038721807094,115038721807094,31.165408,0.000576
1431449610,3061020767,106819043942411,106819043942411,31.16581,0.000402
3989700952,2098339138,102357931650749,102357931650749,31.167495,0.001685
2682535486,2771222553,39222320454002,39222320454002,31.173149,0.005654
1566556469,3820258424,155453462832955,155453462832955,31.173432,0.000283
3341767704,2397867786,177148311799451,177148311799451,31.173512,8e-05
2892343137,35186271,109073498490202,109073498490202,31.174748,0.001236
2527220233,2594027842,66241147229099,66241147229099,31.175014,0.000266
2611325194,1883700338,185914778885343,185914778885343,31.181063,0.006049
924924516,3606890271,46828569407389,46828569407389,31.181338,0.000275
3473463296,2115551264,255591039043252,255591039043252,31.181793,0.000455
3999390208,3675728250,69760996825275,69760996825275,31.183083,0.00129
340503117,1758505802,54629591555599,54629591555599,31.183366,0.000283
3937754665,209915155,67595085708760,67595085708760,31.185642,0.002276
3880547633,3700920659,261914476307106,261914476307106,31.185913,0.000271
2083874872,2499348737,141486409890675,141486409890675,31.191497,0.005584
1245925385,2115390533,163144015786708,163144015786708,31.192862,0.001365
2467226147,1976743250,155603446101740,155603446101740,31.193285,0.000423
2809886830,2439704158,23319628123439,23319628123439,31.212957,0.019672
1731767367,992779367,264880487575366,264880487575366,31.225103,0.012146
527914827,3098261256,41359820224373,41359820224373,31.227427,0.002324
384593708,4123557450,84993214565746,84993214565746,31.228299,0.000872
2077082703,169662766,179096586227165,179096586227165,31.229356,0.001057
3466270302,1949898306,94294907461043,94294907461043,31.230456,0.0011
3171624724,1984520507,105956592503408,105956592503408,31.232158,0.001702
93086254,3201545008,73697064939206,73697064939206,31.236346,0.004188
499208040,1206722648,132289463481543,132289463481543,31.238353,0.002007
1018295392,2459520524,234802229289857,234802229289857,31.24714,0.008787
1720236859,231946258,9104632529678,9104632529678,31.253661,0.006521
2939402546,1735898750,82147257224168,82147257224168,31.254324,0.000663
2239498273,3567134492,167045005789448,167045005789448,31.256287,0.001963
2093892152,3323546200,106178270784283,106178270784283,31.256455,0.000168
342820189,2551548161,257156054910653,257156054910653,31.256774,0.000319
3927388979,3067346464,53154355854505,53154355854505,31.265482,0.008708
3008987979,1929243447,270680272630487,270680272630487,31.268692,0.00321
1184950363,1081995075,48442573776488,48442573776488,31.275036,0.006344
2303320859,3625822512,261707230164801,261707230164801,31.276561,0.001525
3771850870,1117743197,157530358671022,157530358671022,31.282237,0.005676
2795339558,1490228251,20010994983832,20010994983832,31.282637,0.0004
639754535,3244469330,61683401105544,61683401105544,31.283136,0.000499
1319858435,2350837049,189442623246884,189442623246884,31.291205,0.008069
4094654998,1369859389,186955196684472,186955196684472,31.29235,0.001145
1966427007,652752685,856141681764,856141681764,31.292494,0.000144
3904968772,2343198749,68169420605113,68169420605113,31.293348,0.000854
1287329566,376119878,37777059028747,37777059028747,31.293488,0.00014
2815768916,3349828429,89563092354705,89563092354705,31.302664,0.009176
3842239842,2848816468,212254684356982,212254684356982,31.303027,0.000363
668265579,4020534382,180222805695616,180222805695616,31.304387,0.00136
2432350830,2174074172,239416566676872,239416566676872,31.310252,0.005865
2883668999,1329226846,116782165363942,116782165363942,31.310741,0.000489
1410605427,4189202708,231851933829754,231851933829754,31.311164,0.000423
360486984,4059867749,105565740480452,105565740480452,31.320265,0.009101
2029570090,2674362144,267753530932348,267753530932348,31.322433,0.002168
982318940,2672649575,82709333679749,82709333679749,31.322698,0.000265
640875035,2407210055,135237841325073,135237841325073,31.32424,0.001542
2932955773,209771589,163307862039472,163307862039472,31.32432,8e-05
2010223907,2394834945,92574952259383,92574952259383,31.324605,0.000285
1058541383,966648853,20254704638721,20254704638721,31.325283,0.000678
505716788,613771353,130580114870875,130580114870875,31.329711,0.004428
2202301008,1843324953,269433288657999,269433288657999,31.330249,0.000538
2991532655,3089449293,133097580792386,133097580792386,31.338139,0.00789
3918889796,689378167,13140221910511,13140221910511,31.338523,0.000384
83014516,164057435,147896645880594,147896645880594,31.340081,0.001558
1053175165,2785017152,267936490172366,267936490172366,31.341152,0.001071
3110159393,2856858904,212973223407226,212973223407226,31.343633,0.002481
243762807,3127382590,200619504287006,200619504287006,31.353409,0.009776
3816961827,935199596,273743321416015,273743321416015,31.354023,0.000614
4224463446,1098745197,149650641047669,149650641047669,31.360502,0.006479
3642223203,2402060145,142545677637268,142545677637268,31.361468,0.000966
2421012087,3593058859,267896471688713,267896471688713,31.365204,0.003736
152926725,2071007856,140346094361873,140346094361873,31.3667,0.001496
1055080724,3087213341,246201353580108,246201353580108,31.372802,0.006102
2544991319,1023565898,189891934855994,189891934855994,31.373647,0.000845
1957970985,2816874294,174588762841872,174588762841872,31.373886,0.000239
463843433,2374104152,87543014246087,87543014246087,31.37435,0.000464
2075130659,417255536,142027389482770,142027389482770,31.387482,0.013132
3975071871,4103273495,141694048563371,141694048563371,31.388473,0.000991
1468345449,3225603180,180994670035012,180994670035012,31.396952,0.008479
164539255,1657179986,254084161360738,254084161360738,31.401204,0.004252
1544742726,1306772517,107704813477234,107704813477234,31.401484,0.00028
2672727873,338135313,208500733531168,208500733531168,31.401586,0.000102
3058261828,2905343045,179625603718049,179625603718049,31.401722,0.000136
1621908738,1751750740,13570772122262,13570772122262,31.403028,0.001306
896345874,1541740288,206255071068729,206255071068729,31.408689,0.005661
2301058666,2592251960,250930267469427,250930267469427,31.408999,0.00031
1681211479,4282859806,175491879001575,175491879001575,31.409101,0.000102
3505645415,1553226319,43049316889098,43049316889098,31.409954,0.000853
4241058084,931531777,191721670860924,191721670860924,31.412088,0.002134
340025978,64696922,175535078699910,175535078699910,31.412882,0.000794
1167460619,1017033343,119480790745422,119480790745422,31.417125,0.004243
3990320479,3306355514,221313509007499,221313509007499,31.417937,0.000812
1283630709,2815673127,162244019992905,162244019992905,31.418248,0.000311
1020275783,335212061,226928440271047,226928440271047,31.419361,0.001113
2868097367,1290547031,104542632355853,104542632355853,31.426212,0.006851
4254817537,1725301263,28949624754817,28949624754817,31.426563,0.000351
787606309,2407857976,92036089844723,92036089844723,31.427667,0.001104
3789669471,2592082239,264485552495065,264485552495065,31.4304,0.002733
3844681274,927356538,64505987497094,64505987497094,31.430652,0.000252
2387524733,426193206,258888902439907,258888902439907,31.431262,0.00061
2317370400,1096750655,106091352372352,106091352372352,31.435255,0.003993
431443491,3681842479,270798886905936,270798886905936,31.444772,0.009517
829747762,3506945291,74461848990722,74461848990722,31.448257,0.003485
1394327131,2875477117,35476570213581,35476570213581,31.448547,0.00029
1298902098,4247199789,251173194556372,251173194556372,31.448658,0.000111
2702999678,3754625309,190589566615172,190589566615172,31.448756,9.8e-05
368632183,2871935042,95741303749782,95741303749782,31.45853,0.009774
823471740,978608143,261583695272573,261583695272573,31.459036,0.000506
3931478302,1866449505,225547026427210,225547026427210,31.460242,0.001206
2298075502,921997571,37369152235401,37369152235401,31.46167,0.001428
1968713339,1530505014,46336141084734,46336141084734,31.462835,0.001165
3309954564,466196848,54369996377242,54369996377242,31.463806,0.000971
1763496770,1965728295,260793773373423,260793773373423,31.474584,0.010778
875800919,1192282452,231686010395610,231686010395610,31.47532,0.000736
2761789467,878913844,122154292059591,122154292059591,31.475921,0.000601
1862012789,470847340,197859398514549,197859398514549,31.482091,0.00617
121325425,3663795568,182718312255525,182718312255525,31.483299,0.001208
2366090817,84223337,105997985993220,105997985993220,31.484271,0.000972
2559524437,1009292800,226686327822255,226686327822255,31.484375,0.000104
176453943,3966030619,251966608045678,251966608045678,31.484475,0.0001
450577244,3790998548,93387056408208,93387056408208,31.484802,0.000327
1706940249,1250761000,195703847710783,195703847710783,31.493727,0.008925
1251531360,2556654424,155993096876058,155993096876058,31.495253,0.001526
4034205561,3914406955,227009830507707,227009830507707,31.495696,0.000443
3499085832,2987028752,84995678294432,84995678294432,31.496363,0.000667
218367291,2199703070,63243179359724,63243179359724,31.505716,0.009353
146754156,113302583,24510392599474,24510392599474,31.506235,0.000519
177472834,166912894,63093396094482,63093396094482,31.507229,0.000994
2694325554,2374511975,140205586444325,140205586444325,31.507407,0.000178
4006112800,2399788903,148754388476966,148754388476966,31.514749,0.007342
4008324121,3625695348,227082205581040,227082205581040,31.520488,0.005739
110690861,3872207407,77193673517550,77193673517550,31.520736,0.000248
2338048601,1332528987,107354187825732,107354187825732,31.521264,0.000528
4156052785,1704102012,131560676482835,131560676482835,31.522281,0.001017
1213910289,2273828670,142862894327890,142862894327890,31.522576,0.000295
3927093020,3692942437,88794305696976,88794305696976,31.523013,0.000437
2653711639,3091380762,212795839337096,212795839337096,31.526979,0.003966
3898806328,259595849,217833513918024,217833513918024,31.527377,0.000398
1612265013,2513522502,188835219225721,188835219225721,31.52764,0.000263
1030521879,1029092211,174999622913620,174999622913620,31.528001,0.000361
1270578695,3834159159,277233973314889,277233973314889,31.535019,0.007018
246550047,4136484182,164327715884854,164327715884854,31.546515,0.011496
3919511905,439040031,243811117148201,243811117148201,31.547084,0.000569
2815140183,4044261971,182875602089137,182875602089137,31.554955,0.007871
2191858452,3555795285,216874695947229,216874695947229,31.557346,0.002391
3239323726,4107923297,12347729020442,12347729020442,31.558796,0.00145
3033200738,1565531255,200680100837787,200680100837787,31.558871,7.5e-05
4081880142,2154588930,280127689618996,280127689618996,31.559312,0.000441
823887690,1481817178,165191221034022,165191221034022,31.559847,0.000535
4153762053,3111885950,6260503834553,6260503834553,31.567112,0.007265
780624390,1237049621,95031877131137,95031877131137,31.568283,0.001171
1326514736,1233921292,26876265435492,26876265435492,31.569182,0.000899
3197497115,1154707548,84924645739201,84924645739201,31.570228,0.001046
2757822517,2233303583,96302278500831,96302278500831,31.574111,0.003883
632149526,3498308663,142330686811937,142330686811937,31.575228,0.001117
2572847675,143556408,82431413336574,82431413336574,31.576731,0.001503
3723057433,3826535694,70039178434135,70039178434135,31.579908,0.003177
2278573161,839227001,14674819192462,14674819192462,31.586906,0.006998
2314172236,3920421991,88314630430756,88314630430756,31.588269,0.001363
1308342891,1809557295,157167031592813,157167031592813,31.593142,0.004873
3473817939,3680799528,92995810465169,92995810465169,31.594642,0.0015
1232366657,2374926927,5081114290517,5081114290517,31.603541,0.008899
686465836,550756979,232921026298125,232921026298125,31.607044,0.003503
3836305665,1653019398,162147131866806,162147131866806,31.613599,0.006555
630678606,1410575479,12778588273089,12778588273089,31.615453,0.001854
3630263133,142275373,245806598800768,245806598800768,31.616784,0.001331
1745164899,2299436864,181849942862171,181849942862171,31.620759,0.003975
3061054072,362698362,263912623433669,263912623433669,31.621711,0.000952
2780158034,2431023623,202877329667205,202877329667205,31.626096,0.004385
2250524972,4046939744,149749613058557,149749613058557,31.626377,0.000281
193919084,991689811,146952328827278,146952328827278,31.633558,0.007181
295475802,778941234,151422735726583,151422735726583,31.634614,0.001056
1620777516,176164978,145529720078418,145529720078418,31.635217,0.000603
2631052611,1506647057,86035243783278,86035243783278,31.635704,0.000487
2709055602,1223235672,60805974136292,60805974136292,31.642062,0.006358
1327487290,2526094963,59330867445406,59330867445406,31.644989,0.002927
3433402190,3778724638,76313337219671,76313337219671,31.650043,0.005054
3603111428,1160853519,181111508179831,181111508179831,31.650546,0.000503
963232323,878416933,252044710170492,252044710170492,31.651048,0.000502
3847554362,35498103,59885134385596,59885134385596,31.652584,0.001536
498431317,767100960,96713689481212,96713689481212,31.652659,7.5e-05
385640805,3778502482,185605334902664,185605334902664,31.65319,0.000531
3629811234,1290368813,113882978000926,113882978000926,31.658887,0.005697
3812923451,712949305,15158154115666,15158154115666,31.659538,0.000651
2432964192,3980580691,236697483609833,236697483609833,31.660128,0.00059
4104244851,3645910824,1059380898626,1059380898626,31.660493,0.000365
1505982300,68161835,37157782667535,37157782667535,31.666364,0.005871
743303455,592815406,160874699298897,160874699298897,31.66733,0.000966
1702917999,96275506,18808706098070,18808706098070,31.668426,0.001096
4214083963,579653245,221862275663034,221862275663034,31.669488,0.001062
3648276045,1485927501,47573392767571,47573392767571,31.680462,0.010974
3022950978,3774517354,135764343781604,135764343781604,31.680797,0.000335
563120984,3164193845,212669386316807,212669386316807,31.68269,0.001893
2831262214,535823658,77497305424957,77497305424957,31.682959,0.000269
1932415238,1880593423,207704640276189,207704640276189,31.683248,0.000289
1717594221,553740551,489042095418,489042095418,31.685868,0.00262
593198868,889310214,155302410363294,155302410363294,31.687203,0.001335
891818564,2348608516,27275651116060,27275651116060,31.687307,0.000104
3775794250,933736792,229000298058688,229000298058688,31.687405,9.8e-05
4102540604,2693770817,137663083313004,137663083313004,31.687541,0.000136
2207889479,1545286780,43925187863879,43925187863879,31.687781,0.00024
482622819,2108363807,172193968647235,172193968647235,31.692604,0.004823
2765406834,900892251,71651750204289,71651750204289,31.692875,0.000271
698855717,614935342,177079142772995,177079142772995,31.693213,0.000338
938804058,2311055408,120927661392346,120927661392346,31.694108,0.000895
476088097,1324173318,187022305355006,187022305355006,31.695208,0.0011
