ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
"192.168.1.1","192.168.1.3","56","0","0",,,,"255","1",,,,,,,,,,,,"61092","9.863237000","0.016134000",,
"192.168.1.3","192.168.1.1","70","0","0",,,,"128","17",,,,,,,,,,,,"61092","9.868063000","0.004826000",,
"192.168.1.1","192.168.1.3","56","0","0",,,,"255","1",,,,,,,,,,,,"61092","9.899032000","0.030969000",,
"192.168.1.3","192.168.1.1","70","0","0",,,,"128","17",,,,,,,,,,,,"61092","9.900180000","0.001148000",,
"192.168.1.1","192.168.1.3","56","0","0",,,,"255","1",,,,,,,,,,,,"61092","9.917993000","0.017813000",,
"192.168.1.3","192.168.1.1","70","0","0",,,,"128","17",,,,,,,,,,,,"50516","9.925974000","0.007981000",,
"192.168.1.1","192.168.1.3","56","0","0",,,,"255","1",,,,,,,,,,,,"50516","9.946849000","0.020875000",,
"192.168.1.3","192.168.1.1","70","0","0",,,,"128","17",,,,,,,,,,,,"50516","9.949059000","0.002210000",,
"192.168.1.1","192.168.1.3","56","0","0",,,,"255","1",,,,,,,,,,,,"50516","9.966450000","0.017391000",,
"192.168.1.3","192.168.1.1","70","0","0",,,,"128","17",,,,,,,,,,,,"50516","9.970009000","0.003559000",,
"192.168.1.1","192.168.1.3","56","0","0",,,,"255","1",,,,,,,,,,,,"50516","9.983346000","0.013337000",,
"192.168.1.3","192.168.1.1","70","0","0",,,,"128","17",,,,,,,,,,,,"50516","9.985307000","0.001961000",,
"192.168.1.1","192.168.1.3","56","0","0",,,,"255","1",,,,,,,,,,,,"50516","10.017061000","0.031754000",,
"192.168.1.3","192.168.1.1","70","0","0",,,,"128","17",,,,,,,,,,,,"50516","10.020435000","0.003374000",,
"192.168.1.1","192.168.1.3","56","0","0",,,,"255","1",,,,,,,,,,,,"50516","10.040626000","0.020191000",,
"192.168.1.3","192.168.1.1","70","0","0",,,,"128","17",,,,,,,,,,,,"57407","10.067633000","0.027007000",,
"192.168.1.1","192.168.1.3","56","0","0",,,,"255","1",,,,,,,,,,,,"57407","10.092267000","0.024634000",,
"192.168.1.3","192.168.1.1","70","0","0",,,,"128","17",,,,,,,,,,,,"57407","10.101651000","0.009384000",,
"192.168.1.1","192.168.1.3","56","0","0",,,,"255","1",,,,,,,,,,,,"57407","10.146394000","0.044743000",,
"192.168.1.3","192.168.1.1","70","0","0",,,,"128","17",,,,,,,,,,,,"57407","10.150527000","0.004133000",,
"192.168.1.1","192.168.1.3","56","0","0",,,,"255","1",,,,,,,,,,,,"57407","10.172837000","0.022310000",,
"192.168.1.3","192.168.1.1","70","0","0",,,,"128","17",,,,,,,,,,,,"57407","10.173370000","0.000533000",,
"192.168.1.1","192.168.1.3","56","0","0",,,,"255","1",,,,,,,,,,,,"57407","10.189877000","0.016507000",,
"192.168.1.3","192.168.1.1","70","0","0",,,,"128","17",,,,,,,,,,,,"57407","10.199926000","0.010049000",,
