ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,label
3232235778,3232235777,62.0,0.0,0.0,0.0,0.0,0.0,128.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56430.0,49.208646,0.003458,0.0,0.0,DHCP_Spoofing
3232235777,3232235778,56.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56430.0,49.231326,0.02268,0.0,0.0,DHCP_Spoofing
3232235778,3232235777,62.0,0.0,0.0,0.0,0.0,0.0,128.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56430.0,49.244149,0.012823,0.0,0.0,DHCP_Spoofing
3232235777,3232235778,56.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56430.0,49.270812,0.026663,0.0,0.0,DHCP_Spoofing
3232235778,3232235777,62.0,0.0,0.0,0.0,0.0,0.0,128.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56430.0,49.273293,0.002481,0.0,0.0,DHCP_Spoofing
3232235778,3232236031,96.0,0.0,0.0,0.0,0.0,0.0,128.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,49.275288,0.001995,0.0,0.0,DHCP_Spoofing
3232235778,3232235777,62.0,0.0,0.0,0.0,0.0,0.0,128.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59000.0,49.29283,0.017542,0.0,0.0,DHCP_Spoofing
3232235777,3232235778,56.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56430.0,49.303979,0.011149,0.0,0.0,DHCP_Spoofing
3232235778,3232235777,62.0,0.0,0.0,0.0,0.0,0.0,128.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56430.0,49.315355,0.011376,0.0,0.0,DHCP_Spoofing
3232235777,3232235778,56.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59000.0,49.337405,0.02205,0.0,0.0,DHCP_Spoofing
