ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
"217.149.66.46","232.230.182.120","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.444143000","0.000432000",,
"70.77.135.35","207.244.207.62","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.452453000","0.008310000",,
"118.173.127.108","108.220.99.31","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.453698000","0.001245000",,
"143.143.125.108","33.135.169.107","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.453841000","0.000143000",,
"76.36.84.11","122.245.94.35","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.459984000","0.006143000",,
"247.191.28.108","142.13.131.33","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.463583000","0.003599000",,
"251.221.157.57","154.227.40.2","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.467743000","0.004160000",,
"249.11.248.14","202.236.164.37","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.473098000","0.005355000",,
"13.21.204.71","152.74.225.62","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.473501000","0.000403000",,
"80.148.18.79","22.135.65.83","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.475541000","0.002040000",,
"244.148.187.123","83.128.205.34","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.479693000","0.004152000",,
"90.160.150.114","213.111.107.63","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.480969000","0.001276000",,
"192.104.30.32","249.13.64.108","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.487845000","0.006876000",,
"101.77.176.120","59.184.5.118","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.488456000","0.000611000",,
"236.195.246.6","115.18.170.35","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.489304000","0.000848000",,
"46.229.190.67","145.84.216.92","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.490525000","0.001221000",,
"140.224.61.60","38.13.122.79","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.492415000","0.001890000",,
"33.7.226.47","63.166.113.67","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.499886000","0.007471000",,
"169.178.155.112","161.96.38.6","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.500277000","0.000391000",,
