ip.src,ip.dst,ip.len,ip.flags.df,ip.ttl,ip.proto,frame.time_relative,frame.time_delta,label
3232235779,3232235778,84.0,1.0,64.0,1.0,13.671182,0.01263,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.676022,0.00484,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.676959,0.000937,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.67864,0.001681,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.689748,0.011108,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.695713,0.005965,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.702547,0.006834,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.704742,0.002195,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.712728,0.007986,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.713729,0.001001,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.722126,0.008397,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.723239,0.001113,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.731952,0.008713,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.733152,0.0012,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.744484,0.011332,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.746686,0.002202,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.757324,0.010638,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.758109,0.000785,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.767977,0.009868,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.774046,0.006069,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.78492,0.010874,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.787483,0.002563,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.793033,0.00555,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.794078,0.001045,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.800901,0.006823,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.802525,0.001624,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.80992,0.007395,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.811813,0.001893,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.822994,0.011181,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.823535,0.000541,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.833493,0.009958,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.836754,0.003261,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.83751,0.000756,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.838271,0.000761,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.84646,0.008189,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.854676,0.008216,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.861499,0.006823,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.865116,0.003617,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.874286,0.00917,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.87659,0.002304,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.882152,0.005562,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.883255,0.001103,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.893459,0.010204,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.897892,0.004433,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.903113,0.005221,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.904078,0.000965,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.91161,0.007532,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.913363,0.001753,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.919867,0.006504,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.925775,0.005908,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.936279,0.010504,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.9386,0.002321,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.949089,0.010489,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.950524,0.001435,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.961766,0.011242,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.962268,0.000502,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.972979,0.010711,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.974347,0.001368,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,13.983517,0.00917,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,13.984522,0.001005,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.002342,0.01782,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.003515,0.001173,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.014566,0.011051,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.015348,0.000782,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.024984,0.009636,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.026158,0.001174,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.038568,0.01241,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.046408,0.00784,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.049741,0.003333,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.050525,0.000784,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.061583,0.011058,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.070165,0.008582,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.071858,0.001693,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.071899,4.1e-05,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.083545,0.011646,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.089991,0.006446,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.096071,0.00608,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.098033,0.001962,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.105445,0.007412,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.106688,0.001243,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.113003,0.006315,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.115765,0.002762,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.12553,0.009765,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.12743,0.0019,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.135569,0.008139,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.13881,0.003241,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.146106,0.007296,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.147797,0.001691,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.157056,0.009259,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.159096,0.00204,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.173515,0.014419,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.177585,0.00407,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.187383,0.009798,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.188749,0.001366,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.201438,0.012689,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.202448,0.00101,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.21244,0.009992,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.222568,0.010128,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.224385,0.001817,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.225286,0.000901,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.234226,0.00894,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.235645,0.001419,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.242392,0.006747,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.2476,0.005208,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.254284,0.006684,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.255345,0.001061,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.262348,0.007003,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.263484,0.001136,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.270412,0.006928,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.271461,0.001049,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.277981,0.00652,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.279303,0.001322,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.285606,0.006303,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.286457,0.000851,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.295595,0.009138,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.297311,0.001716,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.302905,0.005594,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.304543,0.001638,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.316891,0.012348,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.318435,0.001544,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.329114,0.010679,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.332122,0.003008,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.340481,0.008359,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.341644,0.001163,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.358246,0.016602,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.36166,0.003414,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.376503,0.014843,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.381037,0.004534,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.383539,0.002502,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.38607,0.002531,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.392492,0.006422,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.394095,0.001603,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.401851,0.007756,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.403496,0.001645,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.410237,0.006741,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.411458,0.001221,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.420507,0.009049,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.422502,0.001995,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.429537,0.007035,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.431535,0.001998,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.4388,0.007265,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.439644,0.000844,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.447588,0.007944,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.448717,0.001129,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.45649,0.007773,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.457643,0.001153,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.464133,0.00649,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.470725,0.006592,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.482437,0.011712,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.486711,0.004274,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.496951,0.01024,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.499945,0.002994,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.51004,0.010095,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.51172,0.00168,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.519086,0.007366,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.520597,0.001511,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.531996,0.011399,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.534122,0.002126,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.544901,0.010779,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.551975,0.007074,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.552683,0.000708,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.553686,0.001003,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.562249,0.008563,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.564567,0.002318,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.575392,0.010825,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.576584,0.001192,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.586143,0.009559,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.587405,0.001262,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.603454,0.016049,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.60407,0.000616,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.615674,0.011604,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.618896,0.003222,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.633926,0.01503,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.634299,0.000373,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.648611,0.014312,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.648649,3.8e-05,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.661377,0.012728,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.667132,0.005755,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.679278,0.012146,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.680879,0.001601,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.692886,0.012007,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.692918,3.2e-05,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.701758,0.00884,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.702218,0.00046,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.710554,0.008336,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.712368,0.001814,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.721429,0.009061,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.722672,0.001243,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.735955,0.013283,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.736214,0.000259,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.750654,0.01444,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.752482,0.001828,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.759589,0.007107,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.760444,0.000855,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.770595,0.010151,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.771636,0.001041,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.78054,0.008904,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.781971,0.001431,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.79348,0.011509,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.802135,0.008655,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.804149,0.002014,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.807392,0.003243,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.819252,0.01186,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.820807,0.001555,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.829564,0.008757,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.833969,0.004405,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.838741,0.004772,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.840396,0.001655,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.847482,0.007086,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.848424,0.000942,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.85632,0.007896,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.85858,0.00226,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.86608,0.0075,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.868924,0.002844,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.874578,0.005654,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.876347,0.001769,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.882141,0.005794,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.883664,0.001523,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.892402,0.008738,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.893708,0.001306,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.90635,0.012642,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.907386,0.001036,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.918794,0.011408,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.928348,0.009554,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.929643,0.001295,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.930447,0.000804,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.940374,0.009927,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.943728,0.003354,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.95252,0.008792,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.955389,0.002869,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.960254,0.004865,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.962221,0.001967,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.970574,0.008353,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.973455,0.002881,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.98029,0.006835,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.983016,0.002726,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,14.989306,0.00629,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,14.990403,0.001097,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.00209,0.011687,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.004463,0.002373,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.0133,0.008837,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.015354,0.002054,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.022254,0.0069,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.023576,0.001322,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.033912,0.010336,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.035752,0.00184,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.042439,0.006687,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.043515,0.001076,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.053031,0.009516,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.060226,0.007195,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.071468,0.011242,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.072873,0.001405,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.088261,0.015388,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.100233,0.011972,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.104547,0.004314,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.105517,0.00097,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.110716,0.005199,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.122198,0.011482,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.134411,0.012213,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.134781,0.00037,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.140216,0.005435,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.150013,0.009797,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.150718,0.000705,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.152297,0.001579,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.158417,0.00612,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.159984,0.001567,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.168242,0.008258,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.17031,0.002068,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.176293,0.005983,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.17845,0.002157,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.184378,0.005928,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.186127,0.001749,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.192054,0.005927,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.19312,0.001066,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.201835,0.008715,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.203237,0.001402,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.209256,0.006019,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.210284,0.001028,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.218237,0.007953,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.219583,0.001346,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.226309,0.006726,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.227795,0.001486,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.233853,0.006058,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.235511,0.001658,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.241011,0.0055,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.243332,0.002321,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.254753,0.011421,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.258374,0.003621,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.261205,0.002831,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.264139,0.002934,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.277949,0.01381,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.278176,0.000227,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.291365,0.013189,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.293654,0.002289,Abnormal_Traffic
3232235778,3232235779,84.0,0.0,64.0,1.0,15.303298,0.009644,Abnormal_Traffic
3232235779,3232235778,84.0,1.0,64.0,1.0,15.305494,0.002196,Abnormal_Traffic
