ip.src,ip.dst,ip.len,ip.flags.df,ip.ttl,ip.proto,udp.port,frame.time_relative,frame.time_delta,label
3232235876,3232235779,40,0,64,6,0,43.207338,0.001551,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.217968,0.01063,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.219919,0.001951,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.228622,0.008703,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.230973,0.002351,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.239439,0.008466,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.242867,0.003428,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.25695,0.014083,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.259318,0.002368,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.269716,0.010398,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.272335,0.002619,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.285826,0.013491,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.287654,0.001828,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.297331,0.009677,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.299028,0.001697,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.308176,0.009148,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.310512,0.002336,Abnormal_Traffic
0,0,0,0,0,0,0,43.320242,0.00973,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.321878,0.001636,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.324224,0.002346,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.330994,0.00677,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.332856,0.001862,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.34334,0.010484,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.344919,0.001579,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.35278,0.007861,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.354888,0.002108,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.363662,0.008774,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.365638,0.001976,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.374709,0.009071,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.37661,0.001901,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.386078,0.009468,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.388429,0.002351,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.399321,0.010892,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.402383,0.003062,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.412948,0.010565,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.415291,0.002343,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.425401,0.01011,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.42817,0.002769,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.444351,0.016181,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.447776,0.003425,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.466255,0.018479,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.468173,0.001918,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.47765,0.009477,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.481495,0.003845,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.490268,0.008773,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.493641,0.003373,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.503319,0.009678,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.506502,0.003183,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.517548,0.011046,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.519602,0.002054,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.533152,0.01355,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.535148,0.001996,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.543265,0.008117,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.545138,0.001873,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.555875,0.010737,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.558199,0.002324,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.567615,0.009416,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.569184,0.001569,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.579602,0.010418,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.581243,0.001641,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.591055,0.009812,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.593234,0.002179,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.603391,0.010157,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.6058,0.002409,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.614576,0.008776,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.616484,0.001908,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.626811,0.010327,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.628466,0.001655,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.637237,0.008771,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.63989,0.002653,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.65047,0.01058,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.652026,0.001556,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.666126,0.0141,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.668105,0.001979,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.678196,0.010091,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.682922,0.004726,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.691887,0.008965,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.693286,0.001399,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.705297,0.012011,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.707432,0.002135,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.7182,0.010768,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.721386,0.003186,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.73138,0.009994,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.733962,0.002582,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.740353,0.006391,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.74582,0.005467,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.753922,0.008102,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.755972,0.00205,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.764822,0.00885,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.766769,0.001947,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.781035,0.014266,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.783098,0.002063,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.793055,0.009957,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.795285,0.00223,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.803015,0.00773,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.805515,0.0025,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.814301,0.008786,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.816438,0.002137,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.827113,0.010675,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.829083,0.00197,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.838784,0.009701,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.841562,0.002778,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.849827,0.008265,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.852507,0.00268,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.867698,0.015191,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.869882,0.002184,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.877407,0.007525,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.879427,0.00202,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.890696,0.011269,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.892388,0.001692,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.902896,0.010508,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.904822,0.001926,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.914638,0.009816,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.917396,0.002758,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.928132,0.010736,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.931511,0.003379,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.939337,0.007826,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.942046,0.002709,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.950212,0.008166,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.951916,0.001704,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.963145,0.011229,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.964858,0.001713,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.973637,0.008779,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.975669,0.002032,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.987288,0.011619,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,43.988929,0.001641,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.000286,0.011357,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.001809,0.001523,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.013753,0.011944,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.015826,0.002073,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.032854,0.017028,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.034302,0.001448,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.045755,0.011453,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.047555,0.0018,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.060047,0.012492,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.061649,0.001602,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.07804,0.016391,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.081112,0.003072,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.091793,0.010681,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.093625,0.001832,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.101974,0.008349,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.105206,0.003232,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.114157,0.008951,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.116351,0.002194,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.126459,0.010108,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.130074,0.003615,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.141593,0.011519,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.143059,0.001466,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.151178,0.008119,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.155087,0.003909,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.162871,0.007784,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.165706,0.002835,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.174314,0.008608,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.177721,0.003407,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.187064,0.009343,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.188965,0.001901,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.201072,0.012107,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.202365,0.001293,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.210175,0.00781,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.214204,0.004029,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.222819,0.008615,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.225574,0.002755,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.234892,0.009318,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.237159,0.002267,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.247235,0.010076,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.249696,0.002461,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.26035,0.010654,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.261625,0.001275,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.281789,0.020164,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.283441,0.001652,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.29271,0.009269,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.294302,0.001592,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.303231,0.008929,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.306748,0.003517,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.31464,0.007892,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.316608,0.001968,Abnormal_Traffic
0,0,0,0,0,0,0,44.320708,0.0041,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.328279,0.007571,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.330267,0.001988,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.340093,0.009826,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.341896,0.001803,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.349532,0.007636,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.350904,0.001372,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.360549,0.009645,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.362194,0.001645,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.372036,0.009842,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.374569,0.002533,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.382032,0.007463,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.386243,0.004211,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.394836,0.008593,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.397396,0.00256,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.406338,0.008942,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.408354,0.002016,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.418644,0.01029,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.420171,0.001527,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.430909,0.010738,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.432318,0.001409,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.440884,0.008566,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.442832,0.001948,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.453097,0.010265,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.454716,0.001619,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.471471,0.016755,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.473568,0.002097,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.481608,0.00804,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.483639,0.002031,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.494442,0.010803,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.496149,0.001707,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.50481,0.008661,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.506403,0.001593,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.516108,0.009705,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.518055,0.001947,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.534669,0.016614,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.537398,0.002729,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.543542,0.006144,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.545747,0.002205,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.556544,0.010797,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.558398,0.001854,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.569115,0.010717,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.571577,0.002462,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.581262,0.009685,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.582729,0.001467,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.593079,0.01035,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.595138,0.002059,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.603641,0.008503,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.605127,0.001486,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.61736,0.012233,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.618854,0.001494,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.62938,0.010526,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.63145,0.00207,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.641777,0.010327,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.643186,0.001409,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.653791,0.010605,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.655162,0.001371,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.671493,0.016331,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.673021,0.001528,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.684219,0.011198,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.686527,0.002308,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.696286,0.009759,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.697529,0.001243,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.709205,0.011676,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.711352,0.002147,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.720024,0.008672,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.721937,0.001913,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.732694,0.010757,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.734711,0.002017,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.745925,0.011214,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.747765,0.00184,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.758939,0.011174,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.76093,0.001991,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.774454,0.013524,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.776761,0.002307,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.785084,0.008323,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.787459,0.002375,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.795669,0.00821,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.798328,0.002659,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.808131,0.009803,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.810406,0.002275,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.821312,0.010906,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.823068,0.001756,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.832481,0.009413,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.834304,0.001823,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.844821,0.010517,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.846651,0.00183,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.855714,0.009063,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.857614,0.0019,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.875703,0.018089,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.877569,0.001866,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.886565,0.008996,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.888535,0.00197,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.898556,0.010021,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.900737,0.002181,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.910716,0.009979,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.916091,0.005375,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.925362,0.009271,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.928247,0.002885,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.939152,0.010905,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.94121,0.002058,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.949764,0.008554,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.951343,0.001579,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.960002,0.008659,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.962154,0.002152,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.971221,0.009067,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.973317,0.002096,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.981656,0.008339,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.983158,0.001502,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.994997,0.011839,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,44.997072,0.002075,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.00618,0.009108,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.008552,0.002372,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.022326,0.013774,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.02463,0.002304,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.03389,0.00926,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.03579,0.0019,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.045877,0.010087,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.048353,0.002476,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.059806,0.011453,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.060906,0.0011,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.078186,0.01728,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.080316,0.00213,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.094993,0.014677,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.09745,0.002457,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.108903,0.011453,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.11506,0.006157,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.126158,0.011098,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.128384,0.002226,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.136845,0.008461,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.138677,0.001832,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.150013,0.011336,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.152207,0.002194,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.157995,0.005788,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.160125,0.00213,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.169995,0.00987,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.171918,0.001923,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.181423,0.009505,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.183269,0.001846,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.193051,0.009782,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.195001,0.00195,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.202493,0.007492,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.203979,0.001486,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.216846,0.012867,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.219771,0.002925,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.228716,0.008945,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.230587,0.001871,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.241223,0.010636,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.24405,0.002827,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.252291,0.008241,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.254397,0.002106,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.265561,0.011164,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.27065,0.005089,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.290918,0.020268,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.292683,0.001765,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.302265,0.009582,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.304062,0.001797,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.314759,0.010697,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.317807,0.003048,Abnormal_Traffic
0,0,0,0,0,0,0,45.320279,0.002472,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.338672,0.018393,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.340647,0.001975,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.35249,0.011843,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,45.353575,0.001085,Abnormal_Traffic
